subject,subject,roi,centrality
sub-pl006,sub-pl006,121,11.0
sub-pl006,sub-pl006,122,12.0
sub-pl006,sub-pl006,123,11.0
sub-pl006,sub-pl006,124,18.0
sub-pl006,sub-pl006,125,23.0
sub-pl006,sub-pl006,126,17.0
sub-pl006,sub-pl006,127,17.0
sub-pl006,sub-pl006,128,18.0
sub-pl006,sub-pl006,129,10.0
sub-pl006,sub-pl006,130,21.0
sub-pl006,sub-pl006,131,17.0
sub-pl006,sub-pl006,132,12.0
sub-pl006,sub-pl006,133,11.0
sub-pl006,sub-pl006,134,23.0
sub-pl006,sub-pl006,135,25.0
sub-pl006,sub-pl006,136,24.0
sub-pl006,sub-pl006,137,27.0
sub-pl006,sub-pl006,138,22.0
sub-pl006,sub-pl006,139,23.0
sub-pl006,sub-pl006,140,31.0
sub-pl006,sub-pl006,141,35.0
sub-pl006,sub-pl006,142,27.0
sub-pl006,sub-pl006,143,23.0
sub-pl006,sub-pl006,144,27.0
sub-pl006,sub-pl006,145,29.0
sub-pl006,sub-pl006,146,14.0
sub-pl006,sub-pl006,147,14.0
sub-pl006,sub-pl006,148,20.0
sub-pl006,sub-pl006,149,19.0
sub-pl006,sub-pl006,150,26.0
sub-pl006,sub-pl006,151,27.0
sub-pl006,sub-pl006,152,11.0
sub-pl006,sub-pl006,153,11.0
sub-pl006,sub-pl006,154,20.0
sub-pl006,sub-pl006,155,20.0
sub-pl006,sub-pl006,156,17.0
sub-pl006,sub-pl006,157,14.0
sub-pl006,sub-pl006,158,14.0
sub-pl006,sub-pl006,159,18.0
sub-pl006,sub-pl006,160,23.0
sub-pl006,sub-pl006,161,18.0
sub-pl006,sub-pl006,162,19.0
sub-pl006,sub-pl006,163,23.0
sub-pl006,sub-pl006,164,13.0
sub-pl006,sub-pl006,165,13.0
sub-pl006,sub-pl006,166,17.0
sub-pl006,sub-pl006,167,11.0
sub-pl006,sub-pl006,168,33.0
sub-pl006,sub-pl006,169,28.0
sub-pl006,sub-pl006,170,19.0
sub-pl006,sub-pl006,171,19.0
sub-pl006,sub-pl006,172,26.0
sub-pl006,sub-pl006,173,23.0
sub-pl006,sub-pl006,174,13.0
sub-pl006,sub-pl006,175,11.0
sub-pl006,sub-pl006,176,24.0
sub-pl006,sub-pl006,177,41.0
sub-pl006,sub-pl006,178,18.0
sub-pl006,sub-pl006,179,11.0
sub-pl006,sub-pl006,180,41.0
sub-pl006,sub-pl006,181,42.0
sub-pl006,sub-pl006,182,19.0
sub-pl006,sub-pl006,183,10.0
sub-pl006,sub-pl006,184,20.0
sub-pl006,sub-pl006,185,16.0
sub-pl006,sub-pl006,186,19.0
sub-pl006,sub-pl006,187,9.0
sub-pl006,sub-pl006,188,10.0
sub-pl006,sub-pl006,189,12.0
sub-pl006,sub-pl006,190,11.0
sub-pl006,sub-pl006,191,11.0
sub-pl006,sub-pl006,192,12.0
sub-pl006,sub-pl006,193,10.0
sub-pl006,sub-pl006,194,12.0
sub-pl006,sub-pl006,195,16.0
sub-pl006,sub-pl006,196,18.0
sub-pl006,sub-pl006,197,14.0
sub-pl006,sub-pl006,198,15.0
sub-pl006,sub-pl006,199,15.0
sub-pl006,sub-pl006,200,19.0
sub-pl006,sub-pl006,201,22.0
sub-pl006,sub-pl006,202,14.0
sub-pl006,sub-pl006,203,15.0
sub-pl006,sub-pl006,204,15.0
sub-pl006,sub-pl006,205,13.0
sub-pl006,sub-pl006,206,15.0
sub-pl006,sub-pl006,207,18.0
sub-pl006,sub-pl006,208,24.0
sub-pl006,sub-pl006,209,19.0
sub-pl006,sub-pl006,210,74.0
sub-pl006,sub-pl006,211,45.0
sub-pl006,sub-pl006,212,70.0
sub-pl006,sub-pl006,213,13.0
sub-pl006,sub-pl006,214,75.0
sub-pl006,sub-pl006,215,17.0
sub-pl006,sub-pl006,216,9.0
sub-pl006,sub-pl006,217,8.0
sub-pl006,sub-pl006,218,61.0
sub-pl006,sub-pl006,219,49.0
sub-pl006,sub-pl006,220,66.0
sub-pl006,sub-pl006,221,8.0
sub-pl006,sub-pl006,222,17.0
sub-pl006,sub-pl006,223,4.0
sub-pl006,sub-pl006,224,5.0
sub-pl015,sub-pl015,0,24.0
sub-pl015,sub-pl015,1,38.0
sub-pl015,sub-pl015,2,30.0
sub-pl015,sub-pl015,3,20.0
sub-pl015,sub-pl015,4,31.0
sub-pl015,sub-pl015,5,29.0
sub-pl015,sub-pl015,6,24.0
sub-pl015,sub-pl015,7,22.0
sub-pl015,sub-pl015,8,35.0
sub-pl015,sub-pl015,9,30.0
sub-pl015,sub-pl015,10,23.0
sub-pl015,sub-pl015,11,27.0
sub-pl015,sub-pl015,12,28.0
sub-pl015,sub-pl015,13,24.0
sub-pl015,sub-pl015,14,29.0
sub-pl015,sub-pl015,15,30.0
sub-pl015,sub-pl015,16,29.0
sub-pl015,sub-pl015,17,23.0
sub-pl015,sub-pl015,18,25.0
